t,x_left,x_right,x_right_star,e_x,d,x_L_vol,x_R_vol,e_x_vol,E_psi
28250,81.68673,243.31229,81.68771,0.0009841919,-80.812775,83.07466125488281,242.92430877685547,0.9989700317382812,7.217866058150928e-05
28500,81.6862,243.3127,81.6873,0.0010986328,-80.81325,83.0742416381836,242.92475128173828,0.998992919921875,7.475232084592183e-05
28750,81.68569,243.31317,81.68683,0.0011367798,-80.813736,83.0738525390625,242.92525482177734,0.9991073608398438,7.604771604140599e-05
29000,81.685196,243.31363,81.68637,0.0011749268,-80.81422,83.07347106933594,242.9255828857422,0.999053955078125,7.318169499437015e-05
29250,81.684715,243.31413,81.68587,0.0011520386,-80.81471,83.07302856445312,242.9259490966797,0.9989776611328125,7.272788633902867e-05
29500,81.68421,243.3146,81.685394,0.0011825562,-80.8152,83.07258605957031,242.9263458251953,0.998931884765625,7.576939339439074e-05
29750,81.68374,243.3151,81.684906,0.0011672974,-80.815674,83.07227325439453,242.9267349243164,0.9990081787109375,7.552412648995717e-05
30000,81.6833,243.31557,81.68443,0.0011367798,-80.81613,83.0718994140625,242.92713928222656,0.9990386962890625,7.750807950894038e-05
30250,81.68286,243.31604,81.68396,0.0010986328,-80.81659,83.07151794433594,242.92750549316406,0.9990234375,7.462284217278163e-05
30500,81.6824,243.3165,81.6835,0.0010986328,-80.81705,83.07122039794922,242.9279327392578,0.9991531372070312,7.860628888010979e-05
30750,81.68201,243.31694,81.68306,0.0010528564,-80.81747,83.07084655761719,242.92821502685547,0.9990615844726562,7.087821761767069e-05
31000,81.68159,243.31737,81.68263,0.001045227,-80.81789,83.07054901123047,242.92858123779297,0.9991302490234375,7.13973119854927e-05
31250,81.681175,243.31781,81.68219,0.0010147095,-80.81831,83.07014465332031,242.92896270751953,0.9991073608398438,7.959080239137013e-05
31500,81.68076,243.31819,81.68181,0.001045227,-80.81871,83.06983184814453,242.92928314208984,0.999114990234375,7.210953782002132e-05
31750,81.68039,243.31857,81.68143,0.0010375977,-80.81909,83.06952667236328,242.92957305908203,0.9990997314453125,7.195128127932549e-05
32000,81.68,243.31897,81.68103,0.0010299683,-80.81949,83.06919860839844,242.9299087524414,0.9991073608398438,7.234013949831327e-05
32250,81.679634,243.31935,81.68065,0.0010147095,-80.819855,83.06891632080078,242.93023681640625,0.9991531372070312,7.399970665574074e-05
32500,81.679276,243.31973,81.68027,0.0009918213,-80.82023,83.0685806274414,242.93057250976562,0.9991531372070312,7.548858722050984e-05
32750,81.67893,243.3201,81.6799,0.0009689331,-80.82059,83.0682373046875,242.9308319091797,0.9990692138671875,7.600953802466392e-05
33000,81.67859,243.32045,81.67955,0.0009613037,-80.82093,83.06791687011719,242.93115234375,0.9990692138671875,7.813120260834694e-05
33250,81.67824,243.32079,81.679214,0.0009765625,-80.82127,83.0676498413086,242.93145751953125,0.9991073608398438,7.798635711272558e-05
33500,81.6779,243.3211,81.678894,0.0009918213,-80.8216,83.06742095947266,242.9317169189453,0.9991378784179688,7.232025265693664e-05
33750,81.677574,243.32146,81.67854,0.0009689331,-80.821945,83.06714630126953,242.9320068359375,0.9991531372070312,7.164079075058301e-05
34000,81.677246,243.3218,81.67821,0.0009613037,-80.82227,83.0668716430664,242.93236541748047,0.999237060546875,7.860679179430007e-05
34250,81.67695,243.32211,81.67789,0.0009384155,-80.822586,83.06660461425781,242.9325942993164,0.9991989135742188,7.344530274470647e-05
34500,81.67664,243.32243,81.67757,0.00092315674,-80.82289,83.06629180908203,242.93292236328125,0.9992141723632812,7.855243980884551e-05
34750,81.676384,243.32275,81.677246,0.0008621216,-80.82318,83.06602478027344,242.93319702148438,0.9992218017578125,7.807166626056036e-05
35000,81.67613,243.32306,81.67694,0.0008087158,-80.82346,83.06576538085938,242.93336486816406,0.9991302490234375,7.065556943416595e-05
35250,81.67588,243.32335,81.67665,0.00077056885,-80.82373,83.06549835205078,242.93364715576172,0.9991455078125,7.689715673526128e-05
35500,81.67565,243.32362,81.67638,0.0007247925,-80.82399,83.06523895263672,242.93386840820312,0.9991073608398438,7.573431978623073e-05
35750,81.67544,243.32391,81.67609,0.00064849854,-80.824234,83.0649642944336,242.93411254882812,0.9990768432617188,7.631930833061537e-05
36000,81.67521,243.32417,81.67583,0.00061798096,-80.82448,83.06470489501953,242.9343719482422,0.9990768432617188,7.76102083424727e-05
36250,81.67499,243.32442,81.67558,0.0005950928,-80.824715,83.06443786621094,242.93462371826172,0.9990615844726562,7.908361653486888e-05
36500,81.67478,243.32463,81.67537,0.0005874634,-80.82492,83.06419372558594,242.93487548828125,0.9990692138671875,8.051964764793714e-05
36750,81.674545,243.32484,81.675156,0.00061035156,-80.82515,83.0639419555664,242.93512725830078,0.9990692138671875,8.068046843012174e-05
37000,81.67433,243.32506,81.67494,0.00061035156,-80.82536,83.06372833251953,242.9353790283203,0.9991073608398438,7.952164858579636e-05
37250,81.6741,243.32526,81.67474,0.00064086914,-80.82558,83.06343841552734,242.9356231689453,0.9990615844726562,8.203991999228795e-05
37500,81.67389,243.32544,81.67456,0.0006713867,-80.825775,83.06321716308594,242.93584442138672,0.9990615844726562,8.15950334072113e-05
37750,81.673676,243.32562,81.67438,0.0007019043,-80.82597,83.06298065185547,242.93606567382812,0.9990463256835938,7.72503266731898e-05
38000,81.67348,243.3258,81.674194,0.0007171631,-80.826164,83.06275177001953,242.93629455566406,0.9990463256835938,7.600778713822365e-05
38250,81.67328,243.32599,81.67401,0.0007324219,-80.826355,83.06253051757812,242.93651580810547,0.9990463256835938,7.520841434597969e-05
38500,81.673096,243.32616,81.67384,0.00074768066,-80.82653,83.0622787475586,242.93672943115234,0.9990081787109375,7.827301820119222e-05
38750,81.67287,243.32634,81.67366,0.00079345703,-80.82674,83.0621566772461,242.9369354248047,0.9990921020507812,7.417925943930944e-05
39000,81.67263,243.32655,81.67345,0.0008163452,-80.826965,83.06193542480469,242.93719482421875,0.9991302490234375,7.363438606262208e-05
39250,81.67241,243.32674,81.67326,0.0008544922,-80.82716,83.06175994873047,242.93738555908203,0.9991455078125,7.232466091712316e-05
