class,quantity,n,mean,std,frac_pos,max_abs
pure_tau=1e-05,net_b,1382400,2.849795239846e-08,1.714251880541e-06,2.934707754630e-01,5.483627319336e-06
pure_tau=1e-05,net_r,1382400,3.694597168398e-08,1.713480679008e-06,2.975072337963e-01,5.304813385010e-06
pure_tau=1e-07,R_b,1314633,4.120465498553e-09,2.291763431934e-08,7.844881423180e-01,3.576278686523e-07
pure_tau=1e-07,R_r,1314633,4.318713352774e-09,2.180093249666e-08,7.840241344923e-01,3.110617399216e-07
pure_tau=1e-07,Rc1_b,1314633,-6.659901512644e-10,2.152861401280e-08,2.159233793766e-02,3.576278686523e-07
pure_tau=1e-07,Rc1_r,1314633,-4.244672764010e-10,2.022939241719e-08,2.197343288964e-02,2.980232238770e-07
pure_tau=1e-07,Req_b,1314633,4.786455649815e-09,9.378056584299e-09,8.050703123990e-01,4.470348358154e-08
pure_tau=1e-07,Req_r,1314633,4.743180629176e-09,9.333557200614e-09,8.023516829412e-01,4.656612873077e-08
pure_tau=1e-07,Rrec_b,1314633,2.843629095015e-21,1.936656006887e-17,1.791906942850e-02,1.329784658344e-15
pure_tau=1e-07,Rrec_r,1314633,-1.302036064485e-21,1.972697592656e-17,1.589949438360e-02,1.316511546182e-15
pure_tau=1e-07,cc,1314633,4.638808910568e-03,3.373675017443e-02,7.590331293981e-02,2.500028014183e-01
pure_tau=1e-07,dacc_b,1314633,-1.285697290872e-09,6.920920516528e-08,4.927390381955e-01,3.576278686523e-07
pure_tau=1e-07,dacc_r,1314633,-3.285773182197e-10,6.533194599345e-08,4.969280399929e-01,3.557652235031e-07
pure_tau=1e-07,net_b,1314633,9.539019233398e-08,1.673682102648e-06,2.930140959492e-01,5.185604095459e-06
pure_tau=1e-07,net_r,1314633,1.024831754473e-07,1.671400334114e-06,2.954155266147e-01,5.245208740234e-06
