step,Mff,Mr,Mb,Mrho,d_fc
206800,3.686296108108e+04,1.843214646026e+04,1.843225097604e+04,3.686296113831e+04,-1.436355226648e+00
207200,3.686297934561e+04,1.843214640099e+04,1.843225054696e+04,3.686297916549e+04,-1.417602334586e+00
207600,3.686296355216e+04,1.843214635296e+04,1.843225063863e+04,3.686296387821e+04,-1.433439434197e+00
208000,3.686295092264e+04,1.843214577914e+04,1.843225039777e+04,3.686295096844e+04,-1.445254262951e+00
208400,3.686297389916e+04,1.843214559436e+04,1.843225033118e+04,3.686297437459e+04,-1.422026372500e+00
208800,3.686297137926e+04,1.843214551184e+04,1.843225024872e+04,3.686297164571e+04,-1.424381295936e+00
209200,3.686295331905e+04,1.843214525969e+04,1.843225046161e+04,3.686295270896e+04,-1.442402250279e+00
209600,3.686294709750e+04,1.843214517127e+04,1.843224970286e+04,3.686294685626e+04,-1.447776630677e+00
210000,3.686298161424e+04,1.843214545327e+04,1.843224949032e+04,3.686298137122e+04,-1.413329353600e+00
210400,3.686296851845e+04,1.843214501189e+04,1.843224933388e+04,3.686296865237e+04,-1.425827323059e+00
210800,3.686295219987e+04,1.843214534965e+04,1.843224893404e+04,3.686295242757e+04,-1.442083813410e+00
211200,3.686297527805e+04,1.843214571923e+04,1.843224878609e+04,3.686297557491e+04,-1.419227276827e+00
211600,3.686295785052e+04,1.843214590960e+04,1.843224857121e+04,3.686295855314e+04,-1.436630289041e+00
212000,3.686297528959e+04,1.843214614926e+04,1.843224891989e+04,3.686297546625e+04,-1.419779562297e+00
212400,3.686298089219e+04,1.843214659103e+04,1.843224931013e+04,3.686298104692e+04,-1.415008966793e+00
212800,3.686295390745e+04,1.843214679685e+04,1.843224956731e+04,3.686295454568e+04,-1.442456716621e+00
213200,3.686294967340e+04,1.843214659277e+04,1.843224947799e+04,3.686294967347e+04,-1.446397350508e+00
213600,3.686296170150e+04,1.843214637762e+04,1.843224956741e+04,3.686296203512e+04,-1.434243519539e+00
214000,3.686297726599e+04,1.843214649742e+04,1.843224970370e+04,3.686297722298e+04,-1.418935131816e+00
214400,3.686295696914e+04,1.843214619488e+04,1.843224992242e+04,3.686295653677e+04,-1.439148171681e+00
214800,3.686298519287e+04,1.843214645242e+04,1.843224950444e+04,3.686298545098e+04,-1.410763997552e+00
215200,3.686299530301e+04,1.843214667300e+04,1.843225008103e+04,3.686299522668e+04,-1.401451022568e+00
215600,3.686296618204e+04,1.843214697613e+04,1.843224999809e+04,3.686296624863e+04,-1.430792175503e+00
216000,3.686298854661e+04,1.843214648624e+04,1.843224951518e+04,3.686298825002e+04,-1.407454803215e+00
216400,3.686299334994e+04,1.843214634094e+04,1.843224970135e+04,3.686299351037e+04,-1.402692359032e+00
216800,3.686298962681e+04,1.843214597335e+04,1.843224879635e+04,3.686298990357e+04,-1.405142890719e+00
217200,3.686297758096e+04,1.843214617664e+04,1.843224880960e+04,3.686297715819e+04,-1.417405282955e+00
217600,3.686297996910e+04,1.843214622007e+04,1.843224929751e+04,3.686298046422e+04,-1.415548483204e+00
218000,3.686299457291e+04,1.843214704230e+04,1.843224991514e+04,3.686299467081e+04,-1.402384530124e+00
218400,3.686296299807e+04,1.843214718449e+04,1.843225075837e+04,3.686296274078e+04,-1.434944796441e+00
218800,3.686296432190e+04,1.843214692412e+04,1.843225109696e+04,3.686296472287e+04,-1.433699174180e+00
219200,3.686295364610e+04,1.843214638498e+04,1.843225079685e+04,3.686295384687e+04,-1.443535737217e+00
219600,3.686294072044e+04,1.843214614166e+04,1.843225009201e+04,3.686294073647e+04,-1.455513233825e+00
220000,3.686293359766e+04,1.843214625470e+04,1.843225005250e+04,3.686293357098e+04,-1.462709536816e+00
220400,3.686292597493e+04,1.843214620338e+04,1.843225020136e+04,3.686292586923e+04,-1.470429811117e+00
220800,3.686291781356e+04,1.843214609051e+04,1.843224996861e+04,3.686291784704e+04,-1.478245563139e+00
221200,3.686291965881e+04,1.843214595197e+04,1.843224971887e+04,3.686291935605e+04,-1.476012030573e+00
221600,3.686287437127e+04,1.843214576364e+04,1.843224962195e+04,3.686287478232e+04,-1.521014318780e+00
222000,3.686286649036e+04,1.843214601203e+04,1.843224940982e+04,3.686286658156e+04,-1.528931486744e+00
222400,3.686289979392e+04,1.843214573243e+04,1.843224972604e+04,3.686290068758e+04,-1.495664548027e+00
222800,3.686287107821e+04,1.843214560011e+04,1.843225010473e+04,3.686287172610e+04,-1.524626634644e+00
223200,3.686288447653e+04,1.843214583008e+04,1.843225010456e+04,3.686288429826e+04,-1.511458106837e+00
223600,3.686287950152e+04,1.843214559299e+04,1.843224992442e+04,3.686287978053e+04,-1.516015890549e+00
224000,3.686286233420e+04,1.843214534454e+04,1.843225003440e+04,3.686286255813e+04,-1.533044734275e+00
224400,3.686285009985e+04,1.843214497766e+04,1.843225006882e+04,3.686285016847e+04,-1.544946626651e+00
224800,3.686279908157e+04,1.843214548836e+04,1.843225006509e+04,3.686279951888e+04,-1.596471881909e+00
225200,3.686281279430e+04,1.843214564084e+04,1.843224983306e+04,3.686281269062e+04,-1.582679603685e+00
225600,3.686280358258e+04,1.843214598498e+04,1.843224948289e+04,3.686280337739e+04,-1.591885285270e+00
226000,3.686280695157e+04,1.843214586250e+04,1.843224950960e+04,3.686280704379e+04,-1.588420531894e+00
226400,3.686281867502e+04,1.843214571905e+04,1.843224975166e+04,3.686281863731e+04,-1.576795683814e+00
226800,3.686279739741e+04,1.843214610675e+04,1.843224919098e+04,3.686279805368e+04,-1.597900311503e+00
227200,3.686280656964e+04,1.843214605073e+04,1.843224913998e+04,3.686280705827e+04,-1.588621072326e+00
227600,3.686282136785e+04,1.843214609763e+04,1.843224896572e+04,3.686282093477e+04,-1.573695500425e+00
228000,3.686282696117e+04,1.843214634370e+04,1.843224899663e+04,3.686282668900e+04,-1.568379152755e+00
228400,3.686281541269e+04,1.843214725903e+04,1.843224915092e+04,3.686281562197e+04,-1.580997259072e+00
228800,3.686281897033e+04,1.843214730884e+04,1.843224950635e+04,3.686281925660e+04,-1.577844868265e+00
229200,3.686281282416e+04,1.843214726521e+04,1.843224935679e+04,3.686281299251e+04,-1.583797840980e+00
229600,3.686282650964e+04,1.843214718224e+04,1.843224915321e+04,3.686282652569e+04,-1.569825813855e+00
230000,3.686281570450e+04,1.843214732757e+04,1.843224959274e+04,3.686281556666e+04,-1.581215812301e+00
230400,3.686282031981e+04,1.843214744424e+04,1.843224958275e+04,3.686281997454e+04,-1.576707175445e+00
230800,3.686279295616e+04,1.843214734344e+04,1.843225038166e+04,3.686279285991e+04,-1.604768944391e+00
231200,3.686279836216e+04,1.843214781577e+04,1.843225051163e+04,3.686279852331e+04,-1.599965239708e+00
231600,3.686281530500e+04,1.843214814008e+04,1.843225046931e+04,3.686281548715e+04,-1.583304386269e+00
232000,3.686281947928e+04,1.843214808791e+04,1.843225017508e+04,3.686281981397e+04,-1.578783711466e+00
232400,3.686279040980e+04,1.843214759504e+04,1.843224911024e+04,3.686279053468e+04,-1.606295477512e+00
232800,3.686282056364e+04,1.843214730350e+04,1.843224908655e+04,3.686282018876e+04,-1.575826402906e+00
233200,3.686279900252e+04,1.843214710029e+04,1.843224926814e+04,3.686279951066e+04,-1.597365912199e+00
233600,3.686282581276e+04,1.843214718652e+04,1.843224912133e+04,3.686282526833e+04,-1.570495086511e+00
234000,3.686280563151e+04,1.843214710280e+04,1.843224879178e+04,3.686280577636e+04,-1.590263070924e+00
234400,3.686280500017e+04,1.843214645721e+04,1.843224832214e+04,3.686280475384e+04,-1.589779179645e+00
234800,3.686281986877e+04,1.843214716353e+04,1.843224848644e+04,3.686282018423e+04,-1.575781203108e+00
235200,3.686279473579e+04,1.843214720868e+04,1.843224860249e+04,3.686279488999e+04,-1.601075378978e+00
235600,3.686282208648e+04,1.843214731257e+04,1.843224892982e+04,3.686282282442e+04,-1.574155904094e+00
236000,3.686279425614e+04,1.843214726295e+04,1.843224837566e+04,3.686279408348e+04,-1.601382472094e+00
236400,3.686281828063e+04,1.843214699961e+04,1.843224850480e+04,3.686281746036e+04,-1.577223772369e+00
236800,3.686280987555e+04,1.843214699296e+04,1.843224879972e+04,3.686280982023e+04,-1.585917126904e+00
237200,3.686280840057e+04,1.843214750963e+04,1.843224888221e+04,3.686280819011e+04,-1.587991265871e+00
237600,3.686280339191e+04,1.843214747370e+04,1.843224876773e+04,3.686280318147e+04,-1.592849522622e+00
238000,3.686278786747e+04,1.843214747420e+04,1.843224921567e+04,3.686278778392e+04,-1.608822399114e+00
238400,3.686279759982e+04,1.843214805750e+04,1.843224915658e+04,3.686279702646e+04,-1.599614263261e+00
238800,3.686280171626e+04,1.843214760235e+04,1.843224842742e+04,3.686280132651e+04,-1.594313507412e+00
239200,3.686279907424e+04,1.843214734678e+04,1.843224812552e+04,3.686279883385e+04,-1.596398060756e+00
239600,3.686282001921e+04,1.843214702679e+04,1.843224796407e+04,3.686281944734e+04,-1.574971644561e+00
240000,3.686278955607e+04,1.843214673684e+04,1.843224749349e+04,3.686279009181e+04,-1.604674257138e+00
