step,Mff,MFF,Mr,Mb,Mracc,Mbacc,Mrho,fF_maxdiff,d_fc_abs,d_frho_abs,d_crho_abs
48400,2.880003250661e+04,2.880003250661e+04,1.919923469602e+04,9.599778903728e+03,0.000000000000e+00,0.000000000000e+00,2.880003251308e+04,0.000000000000e+00,1.018906856190e+00,-6.474554538727e-06,-1.018913330743e+00
48600,2.880003252740e+04,2.880003252740e+04,1.919923210952e+04,9.599779068513e+03,0.000000000000e+00,0.000000000000e+00,2.880003252459e+04,0.000000000000e+00,1.021349372591e+00,2.818182110786e-06,-1.021346554408e+00
48800,2.880003293064e+04,2.880003293064e+04,1.919922941057e+04,9.599778800628e+03,0.000000000000e+00,0.000000000000e+00,2.880003292632e+04,0.000000000000e+00,1.024719443554e+00,4.319474101067e-06,-1.024715124080e+00
49000,2.880003348268e+04,2.880003348268e+04,1.919922588524e+04,9.599778891524e+03,0.000000000000e+00,0.000000000000e+00,2.880003347170e+04,0.000000000000e+00,1.028705914518e+00,1.097656786442e-05,-1.028694937952e+00
49200,2.880003261192e+04,2.880003261192e+04,1.919922257098e+04,9.599779193367e+03,0.000000000000e+00,0.000000000000e+00,2.880003261203e+04,0.000000000000e+00,1.030847568170e+00,-1.080334186554e-07,-1.030847676204e+00
49400,2.880003263248e+04,2.880003263248e+04,1.919921907329e+04,9.599779314300e+03,0.000000000000e+00,0.000000000000e+00,2.880003262639e+04,0.000000000000e+00,1.034244898168e+00,6.092712283134e-06,-1.034238805456e+00
49600,2.880003218015e+04,2.880003218015e+04,1.919921568089e+04,9.599779328295e+03,0.000000000000e+00,0.000000000000e+00,2.880003214848e+04,0.000000000000e+00,1.037170972269e+00,3.167241811752e-05,-1.037139299850e+00
49800,2.880003187181e+04,2.880003187181e+04,1.919921244860e+04,9.599779125182e+03,0.000000000000e+00,0.000000000000e+00,2.880003186476e+04,0.000000000000e+00,1.040298028518e+00,7.048249244690e-06,-1.040290980269e+00
50000,2.880003239329e+04,2.880003239329e+04,1.919920908524e+04,9.599778687885e+03,0.000000000000e+00,0.000000000000e+00,2.880003239930e+04,0.000000000000e+00,1.044620157456e+00,-6.010755896568e-06,-1.044626168212e+00
50200,2.880003214843e+04,2.880003214843e+04,1.919920541713e+04,9.599777955028e+03,0.000000000000e+00,0.000000000000e+00,2.880003215897e+04,0.000000000000e+00,1.048776269748e+00,-1.053884625435e-05,-1.048786808595e+00
50400,2.880003210160e+04,2.880003210160e+04,1.919920215389e+04,9.599777699401e+03,0.000000000000e+00,0.000000000000e+00,2.880003210324e+04,0.000000000000e+00,1.052248308059e+00,-1.637265086174e-06,-1.052249945322e+00
50600,2.880003248500e+04,2.880003248500e+04,1.919919877163e+04,9.599777685050e+03,0.000000000000e+00,0.000000000000e+00,2.880003247225e+04,0.000000000000e+00,1.056028323623e+00,1.274608075619e-05,-1.056015577542e+00
50800,2.880003285259e+04,2.880003285259e+04,1.919919561706e+04,9.599777828695e+03,0.000000000000e+00,0.000000000000e+00,2.880003284061e+04,0.000000000000e+00,1.059406830016e+00,1.197867095470e-05,-1.059394851345e+00
51000,2.880003259361e+04,2.880003259361e+04,1.919919217928e+04,9.599778057432e+03,0.000000000000e+00,0.000000000000e+00,2.880003260791e+04,0.000000000000e+00,1.062356893823e+00,-1.430697739124e-05,-1.062371200802e+00
51200,2.880003281129e+04,2.880003281129e+04,1.919918882588e+04,9.599778343530e+03,0.000000000000e+00,0.000000000000e+00,2.880003280133e+04,0.000000000000e+00,1.065641871810e+00,9.955838322639e-06,-1.065631915972e+00
51400,2.880003243881e+04,2.880003243881e+04,1.919918516229e+04,9.599778674569e+03,0.000000000000e+00,0.000000000000e+00,2.880003244853e+04,0.000000000000e+00,1.068601946565e+00,-9.721145033836e-06,-1.068611667710e+00
51600,2.880003299908e+04,2.880003299908e+04,1.919918230757e+04,9.599779368065e+03,0.000000000000e+00,0.000000000000e+00,2.880003300738e+04,0.000000000000e+00,1.071323445423e+00,-8.303672075272e-06,-1.071331749095e+00
51800,2.880003313367e+04,2.880003313367e+04,1.919917951346e+04,9.599779831124e+03,0.000000000000e+00,0.000000000000e+00,2.880003314495e+04,0.000000000000e+00,1.073789092337e+00,-1.127645373344e-05,-1.073800368791e+00
52000,2.880003322548e+04,2.880003322548e+04,1.919917667604e+04,9.599780289610e+03,0.000000000000e+00,0.000000000000e+00,2.880003322768e+04,0.000000000000e+00,1.076259824351e+00,-2.205371856689e-06,-1.076262029725e+00
52200,2.880003251893e+04,2.880003251893e+04,1.919917389205e+04,9.599780688597e+03,0.000000000000e+00,0.000000000000e+00,2.880003253502e+04,0.000000000000e+00,1.077938282880e+00,-1.608394086361e-05,-1.077954366821e+00
52400,2.880003251067e+04,2.880003251067e+04,1.919917120819e+04,9.599781173052e+03,0.000000000000e+00,0.000000000000e+00,2.880003249061e+04,0.000000000000e+00,1.080129434868e+00,2.006255090237e-05,-1.080109372317e+00
52600,2.880003207072e+04,2.880003207072e+04,1.919916835216e+04,9.599781750587e+03,0.000000000000e+00,0.000000000000e+00,2.880003206760e+04,0.000000000000e+00,1.081967967657e+00,3.119930624962e-06,-1.081964847726e+00
52800,2.880003214456e+04,2.880003214456e+04,1.919916523272e+04,9.599782636672e+03,0.000000000000e+00,0.000000000000e+00,2.880003214252e+04,0.000000000000e+00,1.084275168712e+00,2.041459083557e-06,-1.084273127253e+00
53000,2.880003177868e+04,2.880003177868e+04,1.919916189313e+04,9.599783611514e+03,0.000000000000e+00,0.000000000000e+00,2.880003177953e+04,0.000000000000e+00,1.086274029629e+00,-8.493661880493e-07,-1.086274878995e+00
53200,2.880003141425e+04,2.880003141425e+04,1.919915889631e+04,9.599784495222e+03,0.000000000000e+00,0.000000000000e+00,2.880003141499e+04,0.000000000000e+00,1.088022714408e+00,-7.357448339462e-07,-1.088023450153e+00
53400,2.880003100624e+04,2.880003100624e+04,1.919915535100e+04,9.599784731392e+03,0.000000000000e+00,0.000000000000e+00,2.880003099567e+04,0.000000000000e+00,1.090923846064e+00,1.057051122189e-05,-1.090913275555e+00
53600,2.880003157325e+04,2.880003157325e+04,1.919915231594e+04,9.599784627944e+03,0.000000000000e+00,0.000000000000e+00,2.880003156632e+04,0.000000000000e+00,1.094629370811e+00,6.929039955139e-06,-1.094622441771e+00
53800,2.880003238219e+04,2.880003238219e+04,1.919914965184e+04,9.599784749488e+03,0.000000000000e+00,0.000000000000e+00,2.880003241330e+04,0.000000000000e+00,1.097980864259e+00,-3.111362457275e-05,-1.098011977883e+00
54000,2.880003193694e+04,2.880003193694e+04,1.919914682278e+04,9.599784767114e+03,0.000000000000e+00,0.000000000000e+00,2.880003191733e+04,0.000000000000e+00,1.100347049583e+00,1.960806548595e-05,-1.100327441520e+00
54200,2.880003138867e+04,2.880003138867e+04,1.919914348291e+04,9.599784580423e+03,0.000000000000e+00,0.000000000000e+00,2.880003140312e+04,0.000000000000e+00,1.103325337934e+00,-1.445040106773e-05,-1.103339788337e+00
54400,2.880003127327e+04,2.880003127327e+04,1.919914112353e+04,9.599783988200e+03,0.000000000000e+00,0.000000000000e+00,2.880003126532e+04,0.000000000000e+00,1.106161538588e+00,7.947906851768e-06,-1.106153590681e+00
54600,2.880003162482e+04,2.880003162482e+04,1.919913795209e+04,9.599782905806e+03,0.000000000000e+00,0.000000000000e+00,2.880003162175e+04,0.000000000000e+00,1.110766929192e+00,3.067776560783e-06,-1.110763861416e+00
54800,2.880003158214e+04,2.880003158214e+04,1.919913428082e+04,9.599782878203e+03,0.000000000000e+00,0.000000000000e+00,2.880003159708e+04,0.000000000000e+00,1.114423117004e+00,-1.494213938713e-05,-1.114438059143e+00
55000,2.880003127577e+04,2.880003127577e+04,1.919913152949e+04,9.599782801143e+03,0.000000000000e+00,0.000000000000e+00,2.880003125745e+04,0.000000000000e+00,1.116945133883e+00,1.832097768784e-05,-1.116926812905e+00
55200,2.880003096549e+04,2.880003096549e+04,1.919912862443e+04,9.599782575259e+03,0.000000000000e+00,0.000000000000e+00,2.880003095913e+04,0.000000000000e+00,1.119765802901e+00,6.362795829773e-06,-1.119759440106e+00
55400,2.880003164758e+04,2.880003164758e+04,1.919912562038e+04,9.599782390133e+03,0.000000000000e+00,0.000000000000e+00,2.880003162640e+04,0.000000000000e+00,1.123637059760e+00,2.117268741131e-05,-1.123615887074e+00
55600,2.880003163962e+04,2.880003163962e+04,1.919912232445e+04,9.599782131517e+03,0.000000000000e+00,0.000000000000e+00,2.880003162676e+04,0.000000000000e+00,1.127183645993e+00,1.285597681999e-05,-1.127170790016e+00
55800,2.880003156899e+04,2.880003156899e+04,1.919911948989e+04,9.599782383569e+03,0.000000000000e+00,0.000000000000e+00,2.880003158933e+04,0.000000000000e+00,1.129695530053e+00,-2.034008502960e-05,-1.129715870138e+00
56000,2.880003162201e+04,2.880003162201e+04,1.919911676574e+04,9.599782618259e+03,0.000000000000e+00,0.000000000000e+00,2.880003165102e+04,0.000000000000e+00,1.132238013004e+00,-2.901069819927e-05,-1.132267023702e+00
56200,2.880003143289e+04,2.880003143289e+04,1.919911351998e+04,9.599782698996e+03,0.000000000000e+00,0.000000000000e+00,2.880003142405e+04,0.000000000000e+00,1.135213913953e+00,8.840113878250e-06,-1.135205073839e+00
56400,2.880003195456e+04,2.880003195456e+04,1.919911022335e+04,9.599782819997e+03,0.000000000000e+00,0.000000000000e+00,2.880003195798e+04,0.000000000000e+00,1.138911214810e+00,-3.423541784286e-06,-1.138914638352e+00
56600,2.880003172537e+04,2.880003172537e+04,1.919910781648e+04,9.599783251026e+03,0.000000000000e+00,0.000000000000e+00,2.880003173095e+04,0.000000000000e+00,1.140657866936e+00,-5.574896931648e-06,-1.140663441831e+00
56800,2.880003202175e+04,2.880003202175e+04,1.919910490123e+04,9.599783633610e+03,0.000000000000e+00,0.000000000000e+00,2.880003202140e+04,0.000000000000e+00,1.143486905234e+00,3.427267074585e-07,-1.143486562505e+00
57000,2.880003132869e+04,2.880003132869e+04,1.919910197372e+04,9.599784168015e+03,0.000000000000e+00,0.000000000000e+00,2.880003133321e+04,0.000000000000e+00,1.145186955346e+00,-4.520639777184e-06,-1.145191475985e+00
57200,2.880003089463e+04,2.880003089463e+04,1.919909854587e+04,9.599784389929e+03,0.000000000000e+00,0.000000000000e+00,2.880003088832e+04,0.000000000000e+00,1.147958839090e+00,6.314367055893e-06,-1.147952524723e+00
57400,2.880003134984e+04,2.880003134984e+04,1.919909524242e+04,9.599784475266e+03,0.000000000000e+00,0.000000000000e+00,2.880003133941e+04,0.000000000000e+00,1.151632152272e+00,1.043081283569e-05,-1.151621721459e+00
57600,2.880003176929e+04,2.880003176929e+04,1.919909202910e+04,9.599784570160e+03,0.000000000000e+00,0.000000000000e+00,2.880003175956e+04,0.000000000000e+00,1.155170024602e+00,9.728595614433e-06,-1.155160296006e+00
57800,2.880003161050e+04,2.880003161050e+04,1.919908893419e+04,9.599784613918e+03,0.000000000000e+00,0.000000000000e+00,2.880003160989e+04,0.000000000000e+00,1.158062393213e+00,6.034970283508e-07,-1.158061789716e+00
58000,2.880003176122e+04,2.880003176122e+04,1.919908560901e+04,9.599784469291e+03,0.000000000000e+00,0.000000000000e+00,2.880003179014e+04,0.000000000000e+00,1.161682916103e+00,-2.891756594181e-05,-1.161711833669e+00
58200,2.880003240264e+04,2.880003240264e+04,1.919908251400e+04,9.599784109505e+03,0.000000000000e+00,0.000000000000e+00,2.880003240544e+04,0.000000000000e+00,1.165779130810e+00,-2.797693014145e-06,-1.165781928503e+00
58400,2.880003312743e+04,2.880003312743e+04,1.919907919180e+04,9.599783397567e+03,0.000000000000e+00,0.000000000000e+00,2.880003313369e+04,0.000000000000e+00,1.170538053273e+00,-6.260350346565e-06,-1.170544313623e+00
58600,2.880003280704e+04,2.880003280704e+04,1.919907611241e+04,9.599782925992e+03,0.000000000000e+00,0.000000000000e+00,2.880003280413e+04,0.000000000000e+00,1.173768636467e+00,2.905726432800e-06,-1.173765730739e+00
58800,2.880003209627e+04,2.880003209627e+04,1.919907250571e+04,9.599783412388e+03,0.000000000000e+00,0.000000000000e+00,2.880003208470e+04,0.000000000000e+00,1.176178176780e+00,1.156702637672e-05,-1.176166609752e+00
59000,2.880003220506e+04,2.880003220506e+04,1.919906959623e+04,9.599783473587e+03,0.000000000000e+00,0.000000000000e+00,2.880003222620e+04,0.000000000000e+00,1.179135241069e+00,-2.114847302437e-05,-1.179156389542e+00
59200,2.880003271639e+04,2.880003271639e+04,1.919906597948e+04,9.599783338018e+03,0.000000000000e+00,0.000000000000e+00,2.880003269905e+04,0.000000000000e+00,1.183398886973e+00,1.733936369419e-05,-1.183381547609e+00
59400,2.880003324421e+04,2.880003324421e+04,1.919906236443e+04,9.599783363248e+03,0.000000000000e+00,0.000000000000e+00,2.880003326148e+04,0.000000000000e+00,1.187516534945e+00,-1.726858317852e-05,-1.187533803528e+00
59600,2.880003392298e+04,2.880003392298e+04,1.919905884982e+04,9.599782775739e+03,0.000000000000e+00,0.000000000000e+00,2.880003391850e+04,0.000000000000e+00,1.192297418242e+00,4.479661583900e-06,-1.192292938580e+00
59800,2.880003421133e+04,2.880003421133e+04,1.919905581504e+04,9.599782641879e+03,0.000000000000e+00,0.000000000000e+00,2.880003421068e+04,0.000000000000e+00,1.195754414448e+00,6.519258022308e-07,-1.195753762520e+00
60000,2.880003396991e+04,2.880003396991e+04,1.919905318849e+04,9.599782172186e+03,0.000000000000e+00,0.000000000000e+00,2.880003398418e+04,0.000000000000e+00,1.198609239324e+00,-1.427158713341e-05,-1.198623510911e+00
