t,x_left,x_right,x_right_star,e_x,d,x_L_vol,x_R_vol,e_x_vol,E_psi
53000,81.65186,243.34827,81.65173,0.0001296997,-80.848206,83.04248046875,242.95743560791016,0.9999160766601562,8.257742971181869e-05
53250,81.65173,243.34843,81.651566,0.00016784668,-80.84835,83.04240417480469,242.95751953125,0.9999237060546875,8.710242186983427e-05
53500,81.651596,243.3486,81.6514,0.00019836426,-80.8485,83.04219818115234,242.95767211914062,0.9998703002929688,9.230901176730791e-05
53750,81.65144,243.34872,81.651276,0.00016784668,-80.84864,83.04209899902344,242.9578399658203,0.99993896484375,8.220657706260681e-05
54000,81.6513,243.34886,81.65114,0.00016021729,-80.848785,83.04200744628906,242.95791625976562,0.9999237060546875,8.336123699943225e-05
54250,81.65117,243.349,81.651,0.00016784668,-80.848915,83.04190826416016,242.95803833007812,0.9999465942382812,8.911014844973882e-05
54500,81.65102,243.34917,81.65083,0.00018310547,-80.849075,83.04177856445312,242.95816040039062,0.99993896484375,8.912288894255956e-05
54750,81.65089,243.3493,81.650696,0.00019073486,-80.84921,83.04167175292969,242.958251953125,0.9999237060546875,8.501313005884489e-05
55000,81.650764,243.34944,81.65056,0.00020599365,-80.849335,83.04158782958984,242.9583969116211,0.9999847412109375,8.554477244615555e-05
55250,81.650635,243.34956,81.65044,0.00019836426,-80.849464,83.04142761230469,242.95848083496094,0.999908447265625,8.573787907759348e-05
55500,81.6505,243.34972,81.65028,0.00021362305,-80.84961,83.0413589477539,242.95858001708984,0.99993896484375,8.687968676288923e-05
55750,81.65036,243.34984,81.65016,0.00019836426,-80.84974,83.04122924804688,242.9586944580078,0.9999237060546875,8.715373153487842e-05
56000,81.65024,243.34999,81.65001,0.00022888184,-80.84988,83.04113006591797,242.9588165283203,0.9999465942382812,8.705792327721914e-05
56250,81.65011,243.3501,81.6499,0.00020599365,-80.84999,83.04103088378906,242.9589080810547,0.99993896484375,8.818653722604116e-05
56500,81.64999,243.3502,81.649796,0.00019073486,-80.85011,83.04090118408203,242.95901489257812,0.9999160766601562,8.768318841854732e-05
56750,81.64986,243.35036,81.64964,0.00021362305,-80.85025,83.04080200195312,242.95911407470703,0.9999160766601562,8.682546516259511e-05
57000,81.649734,243.35046,81.649536,0.00019836426,-80.850365,83.04069519042969,242.95922088623047,0.9999160766601562,8.751440172394117e-05
57250,81.64962,243.3506,81.6494,0.00022125244,-80.850494,83.04055786132812,242.95932006835938,0.9998779296875,9.200748056173324e-05
57500,81.64951,243.35072,81.64928,0.00023651123,-80.8506,83.0405502319336,242.95938873291016,0.99993896484375,8.697253962357839e-05
57750,81.64939,243.35085,81.649155,0.00023651123,-80.85072,83.04039001464844,242.95955657958984,0.9999465942382812,8.915452907482783e-05
58000,81.649254,243.35097,81.64903,0.00022125244,-80.85086,83.04035949707031,242.95962524414062,0.9999847412109375,8.556466549634934e-05
58250,81.64915,243.35107,81.648926,0.00022125244,-80.85097,83.04025268554688,242.9597625732422,1.0000152587890625,9.067822247743607e-05
58500,81.649025,243.35121,81.64879,0.00023651123,-80.85109,83.04011535644531,242.95985412597656,0.999969482421875,9.076471130053202e-05
58750,81.64892,243.3513,81.6487,0.00022125244,-80.8512,83.03997802734375,242.9599609375,0.99993896484375,8.908548702796301e-05
59000,81.64881,243.35143,81.648575,0.00023651123,-80.8513,83.03990936279297,242.9600067138672,0.9999160766601562,8.695316811402638e-05
59250,81.64869,243.35152,81.64848,0.00020599365,-80.85141,83.03982543945312,242.96009826660156,0.9999237060546875,8.961079642176628e-05
59500,81.64859,243.35165,81.648346,0.00024414062,-80.85153,83.03974914550781,242.96021270751953,0.9999618530273438,9.056439623236656e-05
59750,81.64848,243.35175,81.648254,0.00022888184,-80.85163,83.03971099853516,242.96029663085938,1.0000076293945312,8.916531999905905e-05
60000,81.648384,243.35185,81.64815,0.00023651123,-80.85173,83.03960418701172,242.96036529541016,0.999969482421875,8.674624686439832e-05
